OrderID,CustomerID,ProductID,Quantity,OrderDate
1607,1144,2021,5,2023-04-23
1608,1283,2044,4,2024-10-04
1609,1381,2074,4,2023-05-20
1610,1022,2032,3,2024-01-01
1611,1070,2071,9,2023-09-26
1612,1076,2118,1,2024-08-03
1613,1081,2033,8,2024-09-24
1614,1322,2033,9,2023-11-04
1615,1149,2018,3,2023-10-01
1616,1049,2173,4,2023-12-07
1617,1095,2009,1,2024-04-01
1618,1370,2082,9,2023-05-01
1619,1205,2005,1,2024-12-13
1620,1362,2116,10,2024-09-15
1621,1354,2055,7,2024-11-01
1622,1226,2123,8,2024-03-21
1623,1082,2163,10,2024-08-29
1624,1284,2102,5,2024-09-23
1625,1252,2002,2,2024-06-22
1626,1186,2173,1,2024-02-07
1627,1128,2129,6,2024-02-08
1628,1180,2068,6,2024-06-20
1629,1266,2072,3,2023-12-04
1630,1363,2018,8,2024-11-17
1631,1116,2072,8,2023-06-12
1632,1190,2086,8,2024-09-28
1633,1057,2070,4,2024-01-28
1634,1284,2075,4,2024-12-26
1635,1218,2125,6,2023-08-29
1636,1250,2081,1,2023-05-07
1637,1075,2044,8,2023-03-28
1638,1306,2051,4,2023-04-18
1639,1321,2163,8,2023-12-15
1640,1259,2044,8,2024-04-14
1641,1213,2145,9,2023-12-26
1642,1024,2178,4,2023-01-07
1643,1385,2060,5,2024-10-12
1644,1311,2029,7,2024-11-07
1645,1038,2155,10,2025-02-14
1646,1120,2144,8,2023-08-19
1647,1019,2130,4,2024-12-08
1648,1073,2069,7,2024-11-08
1649,1284,2160,3,2023-12-02
1650,1348,2064,9,2024-04-08
1651,1100,2139,9,2023-05-06
1652,1278,2112,1,2023-02-01
1653,1223,2031,9,2024-12-19
1654,1291,2140,2,2024-01-12
1655,1050,2137,3,2024-12-30
1656,1085,2160,5,2024-12-01
1657,1259,2012,7,2024-08-16
1658,1185,2163,9,2024-07-19
1659,1164,2189,3,2024-11-07
1660,1073,2118,3,2023-01-20
1661,1008,2023,4,2023-11-06
1662,1396,2162,3,2023-05-11
1663,1052,2040,5,2023-05-31
1664,1298,2074,4,2024-07-06
1665,1114,2145,6,2024-06-29
1666,1121,2019,10,2023-01-26
1667,1140,2192,10,2023-08-02
1668,1399,2166,5,2023-07-26
1669,1090,2073,1,2025-01-29
1670,1332,2082,8,2023-11-19
1671,1041,2191,8,2023-09-21
1672,1072,2047,8,2024-03-19
1673,1365,2037,3,2023-05-02
1674,1122,2111,3,2023-08-25
1675,1103,2076,9,2024-08-19
1676,1119,2136,6,2023-11-15
1677,1049,2103,8,2024-10-06
1678,1074,2127,1,2023-07-06
1679,1221,2100,6,2025-01-06
1680,1200,2045,2,2024-08-21
1681,1183,2170,6,2024-03-06
1682,1189,2129,10,2023-09-20
1683,1066,2177,8,2025-02-03
1684,1391,2061,6,2023-07-04
1685,1301,2083,4,2024-06-26
1686,1197,2095,5,2023-09-13
1687,1296,2032,4,2024-02-26
1688,1205,2046,9,2023-01-24
1689,1008,2071,5,2024-05-30
1690,1367,2011,4,2024-05-25
1691,1016,2076,10,2024-06-26
1692,1020,2026,4,2023-12-03
1693,1379,2136,5,2024-08-28
1694,1202,2130,10,2024-10-31
1695,1069,2096,9,2024-09-25
1696,1252,2027,10,2024-09-26
1697,1142,2091,6,2024-10-14
1698,1153,2186,5,2024-11-05
1699,1109,2192,10,2023-06-28
1700,1079,2074,10,2024-07-16
1701,1221,2108,2,2024-11-26
1702,1227,2176,7,2023-08-23
1703,1138,2089,1,2025-01-18
1704,1044,2139,1,2023-05-17
1705,1235,2034,2,2025-02-06
1706,1320,2135,4,2023-02-09
1707,1183,2116,1,2024-07-01
1708,1019,2111,4,2024-03-12
1709,1241,2089,9,2025-01-27
1710,1264,2036,6,2024-02-19
1711,1260,2045,4,2024-11-27
1712,1251,2116,8,2024-01-29
1713,1337,2044,9,2025-01-28
1714,1117,2003,7,2023-02-08
1715,1248,2195,2,2023-11-23
1716,1111,2178,1,2024-02-05
1717,1178,2153,5,2023-10-19
1718,1169,2117,8,2023-08-11
1719,1086,2139,10,2023-12-11
1720,1264,2056,8,2023-04-14
1721,1383,2037,5,2023-06-15
1722,1385,2136,9,2024-08-04
1723,1217,2195,3,2023-03-24
1724,1367,2012,7,2023-01-18
1725,1400,2033,1,2023-05-22
1726,1211,2193,5,2024-05-26
1727,1290,2004,10,2023-02-10
1728,1319,2143,5,2023-05-01
1729,1376,2024,9,2024-07-29
1730,1284,2026,6,2023-01-28
1731,1233,2066,9,2023-11-09
1732,1106,2089,8,2023-08-28
1733,1362,2188,9,2025-01-18
1734,1200,2167,3,2024-05-20
1735,1050,2161,7,2023-05-27
1736,1246,2043,7,2024-10-13
1737,1031,2150,5,2025-01-23
1738,1330,2178,4,2023-03-08
1739,1131,2014,10,2025-02-26
1740,1249,2142,7,2024-02-11
1741,1318,2077,3,2023-11-05
1742,1046,2046,2,2023-01-12
1743,1293,2106,5,2024-09-09
1744,1167,2131,10,2024-03-23
1745,1351,2022,1,2023-12-07
1746,1384,2024,7,2023-09-23
1747,1079,2131,6,2024-01-11
1748,1353,2011,4,2023-01-20
1749,1161,2098,7,2023-01-25
1750,1225,2141,4,2024-01-11
1751,1136,2109,2,2025-01-21
1752,1142,2175,2,2023-12-09
1753,1034,2173,6,2023-09-03
1754,1205,2077,3,2024-02-04
1755,1131,2151,4,2024-11-19
1756,1245,2066,5,2024-04-12
1757,1105,2084,6,2024-04-30
1758,1385,2042,5,2024-09-22
1759,1374,2135,5,2023-10-29
1760,1167,2148,7,2023-08-13
1761,1123,2140,2,2023-08-03
1762,1171,2126,3,2023-10-15
1763,1123,2040,5,2024-05-24
1764,1333,2142,3,2023-06-27
1765,1248,2086,4,2023-05-18
1766,1023,2006,1,2024-04-29
1767,1380,2043,4,2024-02-14
1768,1017,2108,6,2024-04-11
1769,1081,2045,8,2023-07-01
1770,1090,2126,7,2024-01-12
1771,1290,2058,7,2023-02-12
1772,1295,2194,6,2024-09-03
1773,1091,2068,1,2023-07-31
1774,1064,2125,7,2024-01-24
1775,1237,2054,5,2024-09-18
1776,1236,2166,7,2024-07-21
1777,1235,2042,3,2024-08-22
1778,1111,2045,10,2024-08-17
1779,1080,2134,9,2023-06-09
1780,1035,2099,7,2024-01-26
1781,1141,2137,6,2024-09-28
1782,1397,2167,5,2024-01-19
1783,1047,2177,4,2023-12-14
1784,1357,2162,10,2023-01-11
1785,1321,2056,3,2023-09-29
1786,1078,2100,6,2023-11-25
1787,1073,2088,4,2023-07-07
1788,1273,2038,10,2023-08-30
1789,1241,2050,3,2024-05-29
1790,1171,2066,4,2023-04-03
1791,1308,2026,5,2024-02-16
1792,1322,2155,7,2023-09-16
1793,1095,2020,8,2023-05-29
1794,1385,2047,2,2024-06-15
1795,1048,2098,6,2024-07-31
1796,1161,2124,9,2023-08-09
1797,1209,2051,3,2023-04-09
1798,1151,2144,5,2023-07-22
1799,1207,2161,8,2024-07-05
1800,1129,2167,4,2024-05-05
1801,1096,2059,9,2025-02-18
1802,1296,2054,7,2023-02-20
1803,1146,2135,5,2024-06-12
1804,1225,2193,8,2023-03-16
1805,1134,2019,2,2025-02-06
1806,1398,2060,8,2024-08-02
1807,1233,2012,10,2024-05-02
1808,1384,2018,8,2024-03-10
1809,1198,2067,5,2023-09-15
1810,1359,2077,5,2024-03-19
1811,1131,2165,4,2024-03-01
1812,1309,2191,5,2023-09-22
1813,1123,2019,6,2024-11-07
1814,1003,2073,5,2024-12-15
1815,1083,2088,7,2023-06-18
1816,1274,2123,3,2023-09-07
1817,1094,2097,2,2023-12-09
1818,1024,2005,9,2025-01-28
1819,1256,2067,2,2024-10-13
1820,1352,2099,1,2023-01-09
1821,1103,2144,10,2024-07-30
1822,1108,2141,5,2023-05-04
1823,1203,2013,1,2024-09-10
1824,1002,2034,3,2024-01-24
1825,1191,2068,3,2024-10-29
1826,1175,2097,8,2025-02-08
1827,1240,2188,10,2023-05-12
1828,1169,2093,5,2024-05-31
1829,1260,2118,8,2025-01-12
1830,1251,2150,10,2023-04-25
1831,1367,2119,6,2023-12-14
1832,1319,2138,5,2023-12-18
1833,1030,2098,1,2023-11-24
1834,1023,2005,2,2024-10-10
1835,1235,2070,5,2023-04-23
1836,1394,2163,10,2024-05-19
1837,1119,2094,8,2024-12-25
1838,1100,2058,9,2024-06-01
1839,1116,2076,8,2023-02-18
1840,1199,2034,6,2024-07-07
1841,1321,2173,10,2023-05-13
1842,1134,2163,5,2024-02-14
1843,1199,2142,10,2023-07-07
1844,1301,2114,2,2024-02-21
1845,1135,2106,5,2024-08-02
1846,1295,2176,6,2024-06-21
1847,1109,2107,5,2024-01-01
1848,1295,2154,7,2024-07-29
1849,1393,2039,1,2023-04-04
1850,1149,2181,3,2024-10-29
1851,1168,2091,3,2023-08-13
1852,1324,2085,10,2023-06-10
1853,1176,2071,3,2023-02-03
1854,1212,2176,1,2023-02-14
1855,1001,2185,7,2024-05-04
1856,1049,2108,4,2023-10-08
1857,1286,2091,7,2023-12-28
1858,1009,2114,1,2023-03-17
1859,1193,2178,2,2024-09-06
1860,1315,2146,1,2024-10-31
1861,1009,2056,2,2025-02-15
1862,1257,2111,7,2023-03-20
1863,1249,2175,7,2024-03-11
1864,1248,2033,2,2024-10-19
1865,1180,2002,1,2024-08-19
1866,1369,2118,4,2023-08-09
1867,1325,2065,9,2024-10-14
1868,1116,2190,4,2023-08-11
1869,1133,2175,7,2024-01-09
1870,1383,2143,9,2024-05-22
1871,1060,2037,8,2024-06-15
1872,1010,2004,5,2025-01-29
1873,1006,2170,10,2024-10-02
1874,1175,2081,6,2023-06-23
1875,1192,2098,4,2023-01-17
1876,1293,2139,2,2023-08-27
1877,1281,2021,10,2023-11-01
1878,1339,2088,2,2023-01-05
1879,1270,2161,3,2024-10-07
1880,1073,2113,4,2024-12-25
1881,1137,2138,6,2023-03-02
1882,1214,2145,1,2023-01-03
1883,1115,2002,3,2023-02-26
1884,1309,2031,6,2023-06-14
1885,1284,2192,1,2024-03-14
1886,1299,2010,8,2023-04-05
1887,1354,2185,3,2023-08-28
1888,1364,2149,3,2025-02-28
1889,1296,2060,5,2024-05-03
1890,1355,2159,1,2023-09-07
1891,1113,2079,8,2025-02-05
1892,1066,2093,2,2023-07-15
1893,1268,2112,5,2023-03-15
1894,1300,2197,4,2023-03-11
1895,1045,2073,6,2024-01-25
1896,1307,2017,6,2023-12-24
1897,1064,2132,8,2024-01-23
1898,1160,2195,3,2023-06-20
1899,1227,2160,4,2024-11-22
1900,1086,2110,3,2023-10-11
1901,1052,2011,10,2024-05-30
1902,1169,2109,3,2023-04-29
1903,1330,2135,7,2023-01-24
1904,1160,2069,9,2023-11-07
1905,1354,2077,7,2023-06-03
1906,1080,2193,3,2024-01-17
1907,1233,2026,8,2024-11-06
1908,1208,2168,5,2023-09-08
1909,1358,2114,4,2023-04-08
1910,1016,2019,8,2024-07-22
1911,1241,2157,9,2023-01-28
1912,1033,2129,2,2023-09-08
1913,1302,2161,2,2024-01-22
1914,1234,2072,8,2024-10-11
1915,1295,2054,6,2024-08-10
1916,1130,2020,2,2024-05-23
1917,1159,2068,5,2024-07-18
1918,1358,2061,7,2023-04-01
1919,1066,2152,7,2023-01-13
1920,1311,2094,9,2024-07-10
1921,1347,2188,4,2023-01-23
1922,1135,2181,1,2025-01-25
1923,1368,2161,2,2023-07-30
1924,1215,2072,6,2023-07-18
1925,1098,2003,6,2024-06-23
1926,1219,2132,3,2023-07-10
1927,1308,2046,4,2023-06-16
1928,1321,2040,1,2024-03-04
1929,1199,2020,10,2024-06-18
1930,1064,2041,6,2023-06-14
1931,1340,2167,2,2024-07-14
1932,1322,2058,3,2024-07-26
1933,1276,2171,6,2023-01-17
1934,1351,2107,4,2024-10-06
1935,1241,2115,10,2025-02-01
1936,1247,2127,3,2023-10-20
1937,1107,2047,5,2024-10-19
1938,1263,2170,2,2024-05-26
1939,1243,2198,9,2024-02-13
1940,1384,2035,8,2024-04-24
1941,1220,2063,2,2024-12-29
1942,1391,2107,5,2025-01-03
1943,1300,2190,6,2024-12-18
1944,1092,2005,2,2024-04-25
1945,1387,2111,3,2024-05-08
1946,1400,2132,4,2024-03-02
1947,1133,2108,4,2024-05-24
1948,1329,2053,2,2024-06-30
1949,1220,2014,1,2024-03-01
1950,1250,2094,4,2023-07-14
1951,1290,2189,9,2023-06-04
1952,1384,2159,2,2024-05-09
1953,1054,2042,10,2024-04-10
1954,1166,2139,4,2024-02-15
1955,1202,2037,9,2023-04-10
1956,1173,2161,8,2023-07-07
1957,1085,2113,5,2024-09-26
1958,1163,2021,2,2023-04-18
1959,1163,2159,6,2024-04-16
1960,1330,2135,7,2023-10-13
1961,1171,2068,10,2023-07-31
1962,1134,2118,9,2024-07-30
1963,1393,2184,8,2024-03-31
1964,1257,2024,6,2023-12-09
1965,1037,2102,10,2024-12-05
1966,1277,2131,9,2023-05-23
1967,1299,2030,3,2023-05-10
1968,1051,2099,8,2024-10-27
1969,1075,2163,4,2024-12-28
1970,1110,2121,8,2024-10-16
1971,1215,2114,7,2023-07-19
1972,1069,2107,2,2024-08-20
1973,1133,2194,9,2024-12-11
1974,1209,2160,9,2023-03-22
1975,1226,2142,9,2023-11-20
1976,1060,2063,4,2024-11-29
1977,1192,2140,2,2023-07-07
1978,1266,2133,4,2024-05-30
1979,1317,2144,6,2023-12-04
1980,1155,2189,1,2025-02-23
1981,1221,2142,5,2023-11-23
1982,1267,2109,8,2023-11-25
1983,1388,2012,6,2025-02-02
1984,1121,2131,6,2024-11-23
1985,1196,2043,10,2025-02-01
1986,1093,2169,6,2024-06-08
1987,1055,2036,1,2024-12-03
1988,1086,2026,6,2023-10-26
1989,1304,2102,4,2023-11-03
1990,1094,2033,10,2023-10-17
1991,1325,2003,3,2024-09-12
1992,1107,2004,1,2024-01-29
1993,1101,2074,2,2024-10-02
1994,1186,2075,6,2024-05-13
1995,1294,2040,10,2023-07-04
1996,1249,2148,6,2023-11-08
1997,1099,2033,6,2024-01-13
1998,1071,2055,8,2024-07-25
1999,1010,2126,5,2023-09-15
2000,1194,2066,1,2023-02-10
2001,1233,2137,3,2023-12-22
2002,1053,2076,10,2023-07-03
2003,1355,2013,3,2023-05-26
2004,1331,2150,10,2024-06-11
2005,1143,2015,1,2024-05-25
2006,1022,2105,4,2024-11-24
2007,1167,2131,3,2024-01-12
2008,1088,2179,7,2023-05-19
2009,1251,2027,10,2023-03-29
2010,1391,2094,5,2024-07-21
2011,1209,2153,1,2024-05-05
2012,1258,2084,8,2024-04-06
2013,1127,2095,4,2024-02-26
2014,1092,2178,4,2024-11-16
2015,1055,2198,2,2023-08-16
2016,1205,2080,10,2023-12-04
2017,1185,2064,10,2023-03-30
2018,1140,2104,1,2024-09-02
2019,1020,2125,1,2024-10-09
2020,1350,2129,10,2023-02-12
2021,1075,2034,9,2024-06-20
2022,1242,2195,2,2024-09-15
2023,1354,2037,4,2023-07-03
2024,1153,2047,5,2024-03-07
2025,1275,2157,3,2024-04-14
2026,1028,2197,2,2024-04-15
2027,1092,2098,4,2023-05-24
2028,1138,2191,9,2024-03-13
2029,1294,2138,1,2024-08-14
2030,1322,2117,4,2023-07-03
2031,1232,2066,4,2023-11-14
2032,1070,2053,8,2023-12-07
2033,1313,2120,9,2024-08-28
2034,1360,2190,2,2024-03-27
2035,1037,2142,8,2023-08-27
2036,1210,2099,3,2023-07-18
2037,1148,2046,4,2024-11-15
2038,1326,2143,2,2023-01-05
2039,1171,2081,8,2024-03-04
2040,1351,2060,10,2024-02-18
2041,1024,2062,1,2024-03-08
2042,1197,2057,6,2024-07-31
2043,1398,2058,6,2024-08-09
2044,1107,2142,5,2023-01-18
2045,1182,2086,7,2024-03-27
2046,1093,2123,10,2023-08-04
2047,1372,2152,5,2024-07-03
2048,1020,2182,8,2024-02-16
2049,1236,2034,2,2023-07-02
2050,1137,2025,3,2024-09-23
2051,1190,2007,8,2024-08-20
2052,1399,2199,1,2024-07-12
2053,1367,2026,1,2024-05-15
2054,1235,2029,10,2024-06-08
2055,1371,2135,9,2023-09-15
2056,1322,2177,2,2024-08-24
2057,1250,2095,5,2025-01-15
2058,1050,2166,5,2023-07-25
2059,1141,2035,2,2025-02-01
2060,1116,2015,5,2025-01-22
2061,1340,2121,2,2023-07-17
2062,1109,2004,9,2023-02-16
2063,1042,2195,4,2023-11-20
2064,1007,2168,10,2023-09-29
2065,1354,2004,8,2024-09-14
2066,1371,2033,7,2024-11-30
2067,1211,2020,7,2023-07-29
2068,1154,2189,1,2023-11-01
2069,1291,2112,6,2023-01-20
2070,1162,2184,3,2023-12-07
2071,1371,2035,10,2023-04-01
2072,1270,2037,6,2024-12-23
2073,1283,2073,10,2023-11-26
2074,1038,2030,3,2023-12-30
2075,1398,2177,4,2023-07-04
2076,1299,2057,5,2023-04-18
2077,1269,2084,7,2024-07-05
2078,1002,2008,6,2023-03-17
2079,1123,2170,7,2023-08-07
2080,1194,2096,10,2024-02-02
2081,1269,2111,6,2023-07-06
2082,1062,2106,9,2025-02-16
2083,1282,2016,8,2023-08-02
2084,1214,2060,9,2023-08-24
2085,1302,2183,7,2024-01-06
2086,1166,2076,2,2024-09-02
2087,1270,2172,5,2023-11-11
2088,1279,2085,7,2024-10-22
2089,1077,2026,5,2024-08-20
2090,1337,2033,8,2023-07-25
2091,1325,2188,4,2023-11-26
2092,1056,2032,3,2023-11-27
2093,1053,2183,7,2023-06-12
2094,1213,2085,10,2024-06-18
2095,1122,2160,9,2025-03-01
2096,1302,2025,5,2023-04-11
2097,1369,2131,4,2025-01-30
2098,1359,2008,6,2024-10-01
2099,1294,2136,1,2024-01-20
2100,1024,2098,4,2023-02-27
2101,1211,2050,5,2023-05-11
2102,1335,2073,5,2023-09-16
2103,1157,2058,1,2025-01-30
2104,1330,2168,4,2024-08-04
2105,1361,2078,4,2023-10-28
2106,1355,2162,6,2023-08-01
2107,1160,2149,7,2023-06-01
2108,1279,2106,10,2024-10-14
2109,1244,2169,7,2023-11-08
2110,1381,2015,9,2024-10-13
2111,1091,2142,5,2024-12-02
2112,1326,2030,3,2023-08-15
2113,1174,2009,7,2023-08-31
2114,1242,2035,1,2024-04-09
2115,1239,2020,9,2024-04-09
2116,1044,2036,1,2025-02-16
2117,1267,2109,6,2023-08-30
2118,1188,2032,1,2023-04-30
2119,1005,2132,6,2024-06-13
2120,1173,2121,1,2025-02-15
2121,1138,2064,2,2023-05-03
2122,1298,2197,4,2023-05-08
2123,1253,2011,10,2023-03-18
2124,1079,2018,1,2023-09-11
2125,1085,2110,5,2024-09-20
2126,1213,2117,5,2024-09-05
2127,1049,2094,6,2023-08-29
2128,1354,2006,5,2023-09-30
2129,1081,2026,3,2024-11-18
2130,1095,2003,3,2023-02-27
2131,1162,2148,4,2024-11-26
2132,1332,2010,2,2024-02-18
2133,1069,2132,9,2023-12-13
2134,1021,2139,7,2024-02-24
2135,1007,2071,1,2024-02-15
2136,1355,2016,10,2024-02-11
2137,1055,2196,8,2024-11-26
2138,1247,2066,1,2023-07-31
2139,1202,2056,1,2025-02-22
2140,1212,2172,4,2023-08-30
2141,1081,2079,3,2024-05-23
2142,1004,2044,5,2025-01-26
2143,1029,2063,1,2024-11-22
2144,1390,2155,3,2023-12-12
2145,1238,2152,8,2024-02-01
2146,1113,2064,8,2023-03-03
2147,1141,2062,1,2023-08-14
2148,1363,2090,8,2024-06-19
2149,1366,2011,3,2024-03-28
2150,1048,2183,3,2024-07-15
2151,1357,2040,3,2024-07-29
2152,1281,2170,4,2023-10-12
2153,1178,2092,7,2024-07-12
2154,1317,2052,1,2023-12-10
2155,1054,2081,2,2023-06-27
2156,1396,2094,2,2024-09-12
2157,1101,2166,2,2023-04-19
2158,1186,2041,3,2024-05-31
2159,1275,2001,3,2023-01-06
2160,1218,2128,5,2024-03-12
2161,1205,2155,2,2023-08-17
2162,1024,2015,6,2024-07-11
2163,1106,2085,6,2024-02-07
2164,1273,2006,5,2024-11-06
2165,1095,2052,3,2025-01-14
2166,1097,2100,6,2024-05-30
2167,1306,2153,9,2025-02-05
2168,1355,2165,5,2024-01-27
2169,1136,2160,5,2025-01-02
2170,1168,2130,8,2024-12-16
2171,1398,2171,5,2024-07-21
2172,1105,2171,7,2023-10-18
2173,1317,2157,4,2023-07-05
2174,1246,2168,6,2024-04-03
2175,1026,2166,4,2025-01-17
2176,1002,2088,10,2024-08-20
2177,1302,2167,3,2023-06-09
2178,1025,2015,3,2024-04-21
2179,1358,2054,5,2024-10-24
2180,1249,2001,3,2023-07-19
2181,1290,2059,3,2024-06-16
2182,1378,2062,7,2024-05-19
2183,1026,2037,6,2024-09-18
2184,1331,2142,4,2023-03-14
2185,1375,2174,4,2024-05-09
2186,1105,2109,3,2024-12-11
2187,1269,2105,9,2023-08-14
2188,1023,2011,1,2023-08-28
2189,1378,2092,1,2025-01-20
2190,1316,2093,5,2024-03-19
2191,1153,2004,5,2023-06-20
2192,1219,2108,5,2023-09-05
2193,1111,2109,3,2024-02-07
2194,1159,2189,10,2024-10-29
2195,1278,2174,6,2024-12-07
2196,1161,2082,10,2023-12-09
2197,1236,2147,6,2024-04-19
2198,1172,2164,9,2023-02-04
2199,1283,2108,8,2024-11-13
2200,1218,2128,6,2024-07-09
2201,1320,2059,7,2024-03-31
2202,1005,2085,2,2025-02-22
2203,1095,2148,9,2024-06-28
2204,1171,2044,3,2024-08-07
2205,1194,2003,8,2024-10-15
2206,1386,2002,6,2023-11-08
2207,1351,2075,4,2024-10-05
2208,1123,2108,2,2024-05-19
2209,1104,2186,9,2024-03-27
2210,1379,2018,5,2024-09-15
2211,1014,2001,3,2023-10-26
2212,1334,2012,10,2024-11-17
2213,1399,2200,6,2024-06-10
2214,1003,2055,5,2024-07-30
2215,1204,2168,4,2023-10-10
2216,1195,2136,9,2023-06-07
2217,1318,2100,8,2024-09-22
2218,1289,2055,8,2024-06-09
2219,1225,2137,2,2023-01-03
2220,1268,2190,10,2023-08-13
2221,1181,2017,1,2023-12-22
2222,1224,2134,6,2023-09-02
2223,1041,2175,3,2024-05-14
2224,1261,2027,6,2023-08-20
2225,1077,2080,9,2024-06-22
2226,1305,2152,3,2023-04-23
2227,1226,2106,6,2024-03-04
2228,1201,2130,1,2023-06-14
2229,1213,2077,5,2024-05-22
2230,1016,2125,8,2024-03-15
2231,1119,2193,6,2023-01-25
2232,1029,2102,3,2023-09-18
2233,1157,2158,3,2023-09-19
2234,1316,2127,8,2024-04-05
2235,1054,2049,9,2023-10-19
2236,1296,2038,2,2023-08-10
2237,1381,2116,7,2023-10-13
2238,1220,2167,2,2024-05-26
2239,1065,2102,4,2024-06-30
2240,1210,2197,8,2025-02-28
2241,1168,2080,2,2023-08-13
2242,1332,2134,4,2023-08-17
2243,1072,2028,5,2023-07-12
2244,1286,2050,1,2024-12-06
2245,1172,2166,8,2023-11-26
2246,1163,2152,7,2024-12-09
2247,1118,2071,8,2024-08-18
2248,1138,2094,3,2023-08-02
2249,1347,2078,2,2023-12-24
2250,1036,2053,8,2024-12-05
2251,1054,2019,10,2024-03-19
2252,1084,2158,2,2023-07-01
2253,1301,2108,5,2024-03-16
2254,1329,2081,7,2023-03-19
2255,1181,2008,10,2024-03-11
2256,1241,2082,1,2023-01-08
2257,1329,2020,6,2024-04-23
2258,1125,2020,1,2025-02-10
2259,1220,2014,8,2025-02-24
2260,1034,2025,7,2023-06-08
2261,1205,2133,9,2024-05-31
2262,1313,2042,8,2024-03-31
2263,1272,2149,10,2023-10-02
2264,1065,2192,2,2023-09-17
2265,1354,2030,10,2023-03-15
2266,1331,2068,9,2023-10-19
2267,1337,2087,9,2024-12-19
2268,1158,2062,4,2025-01-28
2269,1248,2168,3,2023-01-06
2270,1029,2184,1,2023-05-01
2271,1168,2151,3,2023-05-01
2272,1281,2023,4,2024-03-27
2273,1206,2041,7,2024-04-27
2274,1186,2147,5,2024-06-26
2275,1047,2199,6,2023-12-28
2276,1362,2057,7,2025-01-19
2277,1094,2155,1,2023-05-01
2278,1178,2135,2,2023-01-11
2279,1103,2046,5,2024-10-22
2280,1189,2001,7,2024-09-27
2281,1363,2056,4,2023-02-26
2282,1176,2007,10,2024-11-30
2283,1082,2043,6,2023-05-20
2284,1077,2175,1,2024-04-23
2285,1184,2184,6,2024-04-21
2286,1110,2192,7,2023-07-22
2287,1089,2083,9,2023-09-25
2288,1002,2062,5,2024-11-09
2289,1303,2116,2,2023-01-21
2290,1083,2064,3,2024-03-20
2291,1002,2005,1,2024-11-01
2292,1388,2096,5,2023-11-02
2293,1119,2186,6,2023-03-05
2294,1195,2001,1,2023-09-21
2295,1011,2003,4,2023-11-10
2296,1172,2156,2,2024-01-01
2297,1124,2048,10,2023-12-08
2298,1261,2137,10,2024-03-03
2299,1286,2191,10,2024-04-26
2300,1034,2147,3,2023-01-20
2301,1145,2106,1,2024-09-17
2302,1130,2025,1,2025-01-18
2303,1294,2081,1,2023-09-10
2304,1071,2172,10,2024-08-02
2305,1190,2066,7,2024-01-21
2306,1176,2094,6,2023-11-23
2307,1107,2043,9,2024-04-19
2308,1004,2089,4,2025-01-22
2309,1378,2096,2,2023-12-04
2310,1143,2046,2,2023-02-27
2311,1088,2079,9,2023-02-18
2312,1363,2180,1,2023-01-02
2313,1345,2135,8,2024-08-04
2314,1371,2171,2,2023-01-26
2315,1179,2098,7,2024-09-21
2316,1279,2129,2,2023-02-05
2317,1350,2152,8,2023-04-26
2318,1154,2082,3,2024-05-18
2319,1079,2044,4,2023-10-27
2320,1017,2018,8,2024-03-10
2321,1209,2068,4,2023-08-24
2322,1372,2190,10,2023-08-25
2323,1373,2052,1,2025-02-21
2324,1185,2151,10,2023-11-15
2325,1120,2045,3,2025-01-02
2326,1247,2080,3,2023-10-11
2327,1347,2125,9,2023-10-08
2328,1022,2033,2,2025-01-19
2329,1253,2199,10,2024-05-11
2330,1268,2112,1,2025-02-05
2331,1125,2034,6,2025-01-05
2332,1363,2053,4,2023-09-27
2333,1221,2087,3,2024-04-28
2334,1158,2093,1,2023-03-27
2335,1220,2050,6,2023-06-09
2336,1025,2200,10,2023-05-16
2337,1072,2189,3,2023-10-05
2338,1131,2196,5,2023-03-24
2339,1362,2187,5,2024-07-21
2340,1172,2091,8,2023-12-24
2341,1379,2016,4,2024-05-08
2342,1261,2020,9,2023-11-22
2343,1200,2039,8,2024-11-05
2344,1331,2114,1,2023-08-31
2345,1032,2102,4,2024-05-08
2346,1365,2080,7,2025-01-19
2347,1254,2135,8,2023-03-25
2348,1163,2162,5,2024-07-05
2349,1196,2014,3,2024-01-16
2350,1189,2160,5,2024-02-24
2351,1019,2020,2,2023-07-21
2352,1185,2050,7,2024-12-19
2353,1104,2151,7,2025-01-05
2354,1370,2179,7,2025-02-19
2355,1250,2033,4,2024-09-01
2356,1043,2009,10,2025-02-04
2357,1369,2085,10,2023-11-30
2358,1009,2032,10,2024-01-05
2359,1219,2149,2,2023-07-30
2360,1188,2178,1,2024-07-18
2361,1302,2193,6,2024-04-15
2362,1092,2134,2,2024-08-18
2363,1205,2094,5,2024-12-07
2364,1234,2189,10,2023-12-01
2365,1305,2009,1,2023-06-17
2366,1296,2191,3,2023-11-21
2367,1187,2091,4,2023-04-11
2368,1207,2007,8,2024-11-17
2369,1331,2067,2,2023-07-04
2370,1138,2037,5,2024-05-14
2371,1375,2096,10,2023-06-17
2372,1303,2076,2,2025-01-02
2373,1311,2188,8,2023-10-11
2374,1092,2023,2,2024-05-31
2375,1129,2129,1,2023-09-08
2376,1256,2027,1,2024-07-22
2377,1109,2191,2,2023-05-22
2378,1211,2152,3,2025-01-12
2379,1398,2147,5,2023-01-16
2380,1360,2050,8,2024-05-19
2381,1065,2018,7,2023-08-06
2382,1260,2028,3,2024-03-11
